CHEMBL208437	25
CHEMBL218088	25
CHEMBL218859	25
CHEMBL218932	25
CHEMBL220243	25
CHEMBL222419	25
CHEMBL237347	25
CHEMBL237570	25
CHEMBL241517	25
CHEMBL243907	25
CHEMBL247228	25
CHEMBL251549	25
CHEMBL260417	25
CHEMBL261440	25
CHEMBL263796	25
CHEMBL273564	25
CHEMBL303687	25
CHEMBL305477	25
CHEMBL306865	25
CHEMBL359999	25
CHEMBL362155	25
CHEMBL365297	25
CHEMBL372474	25
CHEMBL374060	25
CHEMBL396107	25
CHEMBL405021	25
CHEMBL409892	25
CHEMBL419903	25
CHEMBL427159	25
CHEMBL434729	25
CHEMBL443563	25
CHEMBL468963	25
CHEMBL479079	25
CHEMBL480382	25
CHEMBL495696	25
CHEMBL581096	25
CHEMBL588025	25
CHEMBL63728	25
CHEMBL65884	25
CHEMBL66004	25
CHEMBL66292	25
CHEMBL67241	25
CHEMBL69757	25
CHEMBL179311	2321
CHEMBL1794055	2321
CHEMBL179465	2321
CHEMBL188381	2321
CHEMBL189353	2321
CHEMBL1909349	2321
CHEMBL1909357	2321
CHEMBL1909358	2321
CHEMBL1909359	2321
CHEMBL1909364	2321
CHEMBL1909368	2321
CHEMBL1909369	2321
CHEMBL1909370	2321
CHEMBL1909381	2321
CHEMBL1909396	2321
CHEMBL1909412	2321
CHEMBL237347	2321
CHEMBL247228	2321
CHEMBL271595	2321
CHEMBL273564	2321
CHEMBL372474	2321
CHEMBL396107	2321
CHEMBL409892	2321
CHEMBL479079	2321
CHEMBL581096	2321
CHEMBL588025	2321
CHEMBL1909352	5894
CHEMBL1909369	5894
CHEMBL1909412	5894
CHEMBL1909414	5894
CHEMBL103115	5159
CHEMBL1096626	5159
CHEMBL1096634	5159
CHEMBL176553	5159
CHEMBL1789961	5159
CHEMBL179311	5159
CHEMBL1794055	5159
CHEMBL1794057	5159
CHEMBL1794060	5159
CHEMBL1794067	5159
CHEMBL1794068	5159
CHEMBL1794069	5159
CHEMBL1794070	5159
CHEMBL1794073	5159
CHEMBL179465	5159
CHEMBL187081	5159
CHEMBL1882194	5159
CHEMBL188381	5159
CHEMBL189353	5159
CHEMBL189459	5159
CHEMBL1909349	5159
CHEMBL1909357	5159
CHEMBL1909358	5159
CHEMBL1909359	5159
CHEMBL1909360	5159
CHEMBL1909361	5159
CHEMBL1909362	5159
CHEMBL1909368	5159
CHEMBL1909369	5159
CHEMBL1909381	5159
CHEMBL1909382	5159
CHEMBL1909383	5159
CHEMBL1909396	5159
CHEMBL1909399	5159
CHEMBL191705	5159
CHEMBL1956068	5159
CHEMBL205158	5159
CHEMBL206010	5159
CHEMBL208437	5159
CHEMBL222419	5159
CHEMBL237347	5159
CHEMBL241517	5159
CHEMBL243907	5159
CHEMBL247228	5159
CHEMBL251549	5159
CHEMBL269827	5159
CHEMBL269883	5159
CHEMBL270544	5159
CHEMBL271595	5159
CHEMBL272026	5159
CHEMBL272028	5159
CHEMBL272165	5159
CHEMBL272414	5159
CHEMBL273564	5159
CHEMBL275473	5159
CHEMBL306865	5159
CHEMBL359999	5159
CHEMBL361894	5159
CHEMBL365297	5159
CHEMBL372474	5159
CHEMBL373751	5159
CHEMBL396107	5159
CHEMBL409892	5159
CHEMBL410072	5159
CHEMBL434729	5159
CHEMBL443563	5159
CHEMBL463931	5159
CHEMBL468963	5159
CHEMBL473420	5159
CHEMBL476259	5159
CHEMBL479079	5159
CHEMBL480382	5159
CHEMBL495696	5159
CHEMBL495771	5159
CHEMBL514162	5159
CHEMBL514499	5159
CHEMBL521806	5159
CHEMBL581096	5159
CHEMBL588025	5159
CHEMBL66004	5159
CHEMBL66292	5159
CHEMBL67241	5159
CHEMBL69757	5159
CHEMBL103104	3815
CHEMBL103115	3815
CHEMBL1516890	3815
CHEMBL175321	3815
CHEMBL176553	3815
CHEMBL1789961	3815
CHEMBL1789963	3815
CHEMBL179311	3815
CHEMBL1794055	3815
CHEMBL1794056	3815
CHEMBL1794057	3815
CHEMBL1794058	3815
CHEMBL1794059	3815
CHEMBL1794060	3815
CHEMBL1794061	3815
CHEMBL1794062	3815
CHEMBL1794073	3815
CHEMBL179453	3815
CHEMBL179465	3815
CHEMBL187081	3815
CHEMBL1882194	3815
CHEMBL188257	3815
CHEMBL188381	3815
CHEMBL188426	3815
CHEMBL189148	3815
CHEMBL189353	3815
CHEMBL189459	3815
CHEMBL1909351	3815
CHEMBL1909352	3815
CHEMBL1909357	3815
CHEMBL1909358	3815
CHEMBL1909359	3815
CHEMBL1909360	3815
CHEMBL1909361	3815
CHEMBL1909362	3815
CHEMBL1909364	3815
CHEMBL1909368	3815
CHEMBL1909369	3815
CHEMBL1909370	3815
CHEMBL1909371	3815
CHEMBL1909372	3815
CHEMBL1909374	3815
CHEMBL1909381	3815
CHEMBL1909382	3815
CHEMBL1909383	3815
CHEMBL1909396	3815
CHEMBL1909399	3815
CHEMBL191705	3815
CHEMBL192417	3815
CHEMBL194062	3815
CHEMBL1956068	3815
CHEMBL204934	3815
CHEMBL206010	3815
CHEMBL218088	3815
CHEMBL218859	3815
CHEMBL218932	3815
CHEMBL220243	3815
CHEMBL230911	3815
CHEMBL237347	3815
CHEMBL241517	3815
CHEMBL243907	3815
CHEMBL247228	3815
CHEMBL251549	3815
CHEMBL260417	3815
CHEMBL270054	3815
CHEMBL270544	3815
CHEMBL271595	3815
CHEMBL271843	3815
CHEMBL273564	3815
CHEMBL275473	3815
CHEMBL306865	3815
CHEMBL318728	3815
CHEMBL359963	3815
CHEMBL359999	3815
CHEMBL361894	3815
CHEMBL365297	3815
CHEMBL372474	3815
CHEMBL374060	3815
CHEMBL396107	3815
CHEMBL405042	3815
CHEMBL409892	3815
CHEMBL443563	3815
CHEMBL463931	3815
CHEMBL468963	3815
CHEMBL479079	3815
CHEMBL495696	3815
CHEMBL581096	3815
CHEMBL588025	3815
CHEMBL63728	3815
CHEMBL66292	3815
CHEMBL1096626	2324
CHEMBL1096634	2324
CHEMBL179311	2324
CHEMBL1794055	2324
CHEMBL1794073	2324
CHEMBL179465	2324
CHEMBL188257	2324
CHEMBL188381	2324
CHEMBL1909349	2324
CHEMBL1909357	2324
CHEMBL1909358	2324
CHEMBL1909359	2324
CHEMBL1909369	2324
CHEMBL1909381	2324
CHEMBL1909383	2324
CHEMBL1909396	2324
CHEMBL1909412	2324
CHEMBL1956068	2324
CHEMBL222419	2324
CHEMBL237347	2324
CHEMBL247228	2324
CHEMBL260417	2324
CHEMBL269883	2324
CHEMBL271595	2324
CHEMBL272414	2324
CHEMBL273564	2324
CHEMBL275473	2324
CHEMBL372474	2324
CHEMBL373751	2324
CHEMBL396107	2324
CHEMBL409892	2324
CHEMBL473420	2324
CHEMBL479079	2324
CHEMBL514162	2324
CHEMBL514499	2324
CHEMBL521806	2324
CHEMBL581096	2324
CHEMBL588025	2324
CHEMBL187081	3480
CHEMBL1882194	3480
CHEMBL1895450	3480
CHEMBL359963	3480
CHEMBL359999	3480
CHEMBL361894	3480
CHEMBL450071	3480
CHEMBL456252	3480
CHEMBL458415	3480
CHEMBL458438	3480
CHEMBL458865	3480
CHEMBL463931	3480
CHEMBL467581	3480
CHEMBL468963	3480
CHEMBL476259	3480
CHEMBL477069	3480
CHEMBL479079	3480
CHEMBL505915	3480
CHEMBL511765	3480
CHEMBL513897	3480
CHEMBL514261	3480
CHEMBL517171	3480
CHEMBL103115	2322
CHEMBL1516890	2322
CHEMBL175321	2322
CHEMBL176553	2322
CHEMBL1789961	2322
CHEMBL179311	2322
CHEMBL1794055	2322
CHEMBL1794056	2322
CHEMBL1794057	2322
CHEMBL1794058	2322
CHEMBL1794060	2322
CHEMBL1794061	2322
CHEMBL1794062	2322
CHEMBL179465	2322
CHEMBL187081	2322
CHEMBL188381	2322
CHEMBL189353	2322
CHEMBL1909351	2322
CHEMBL1909360	2322
CHEMBL1909361	2322
CHEMBL1909362	2322
CHEMBL1909364	2322
CHEMBL1909368	2322
CHEMBL1909370	2322
CHEMBL1909372	2322
CHEMBL1909374	2322
CHEMBL1909381	2322
CHEMBL1909383	2322
CHEMBL1909399	2322
CHEMBL191705	2322
CHEMBL192417	2322
CHEMBL194062	2322
CHEMBL1956068	2322
CHEMBL206010	2322
CHEMBL247228	2322
CHEMBL269827	2322
CHEMBL269883	2322
CHEMBL270054	2322
CHEMBL270544	2322
CHEMBL271595	2322
CHEMBL271843	2322
CHEMBL273564	2322
CHEMBL275473	2322
CHEMBL306865	2322
CHEMBL318728	2322
CHEMBL359963	2322
CHEMBL359999	2322
CHEMBL361894	2322
CHEMBL396107	2322
CHEMBL405042	2322
CHEMBL409892	2322
CHEMBL443563	2322
CHEMBL468963	2322
CHEMBL476259	2322
CHEMBL479079	2322
CHEMBL495696	2322
CHEMBL588025	2322
CHEMBL66292	2322
CHEMBL187081	3643
CHEMBL1882194	3643
CHEMBL1895450	3643
CHEMBL303687	3643
CHEMBL359999	3643
CHEMBL361894	3643
CHEMBL450071	3643
CHEMBL456252	3643
CHEMBL458415	3643
CHEMBL458438	3643
CHEMBL458865	3643
CHEMBL463931	3643
CHEMBL467581	3643
CHEMBL468963	3643
CHEMBL476259	3643
CHEMBL477069	3643
CHEMBL479079	3643
CHEMBL505915	3643
CHEMBL511765	3643
CHEMBL513897	3643
CHEMBL514261	3643
CHEMBL517171	3643
CHEMBL103115	5156
CHEMBL1096634	5156
CHEMBL1516890	5156
CHEMBL175321	5156
CHEMBL176553	5156
CHEMBL1789961	5156
CHEMBL179311	5156
CHEMBL1794055	5156
CHEMBL1794056	5156
CHEMBL1794057	5156
CHEMBL1794058	5156
CHEMBL1794060	5156
CHEMBL1794062	5156
CHEMBL1794067	5156
CHEMBL1794068	5156
CHEMBL1794069	5156
CHEMBL1794070	5156
CHEMBL1794073	5156
CHEMBL179465	5156
CHEMBL185238	5156
CHEMBL187081	5156
CHEMBL1882194	5156
CHEMBL188381	5156
CHEMBL189353	5156
CHEMBL189459	5156
CHEMBL1909349	5156
CHEMBL1909351	5156
CHEMBL1909352	5156
CHEMBL1909357	5156
CHEMBL1909358	5156
CHEMBL1909359	5156
CHEMBL1909360	5156
CHEMBL1909361	5156
CHEMBL1909362	5156
CHEMBL1909364	5156
CHEMBL1909365	5156
CHEMBL1909366	5156
CHEMBL1909368	5156
CHEMBL1909369	5156
CHEMBL1909370	5156
CHEMBL1909371	5156
CHEMBL1909372	5156
CHEMBL1909374	5156
CHEMBL1909381	5156
CHEMBL1909383	5156
CHEMBL1909396	5156
CHEMBL1909399	5156
CHEMBL191705	5156
CHEMBL192417	5156
CHEMBL194062	5156
CHEMBL1956068	5156
CHEMBL202891	5156
CHEMBL204934	5156
CHEMBL205158	5156
CHEMBL206010	5156
CHEMBL208437	5156
CHEMBL218088	5156
CHEMBL218932	5156
CHEMBL220243	5156
CHEMBL222419	5156
CHEMBL237347	5156
CHEMBL241517	5156
CHEMBL243907	5156
CHEMBL247228	5156
CHEMBL251549	5156
CHEMBL260417	5156
CHEMBL269883	5156
CHEMBL270054	5156
CHEMBL270544	5156
CHEMBL271594	5156
CHEMBL271595	5156
CHEMBL271843	5156
CHEMBL272026	5156
CHEMBL272028	5156
CHEMBL272165	5156
CHEMBL272414	5156
CHEMBL273564	5156
CHEMBL275473	5156
CHEMBL306865	5156
CHEMBL359963	5156
CHEMBL359999	5156
CHEMBL361237	5156
CHEMBL361894	5156
CHEMBL365297	5156
CHEMBL372474	5156
CHEMBL373751	5156
CHEMBL374060	5156
CHEMBL396107	5156
CHEMBL405042	5156
CHEMBL409892	5156
CHEMBL410072	5156
CHEMBL434729	5156
CHEMBL443563	5156
CHEMBL463931	5156
CHEMBL468963	5156
CHEMBL473420	5156
CHEMBL473629	5156
CHEMBL479079	5156
CHEMBL480382	5156
CHEMBL495696	5156
CHEMBL495771	5156
CHEMBL514162	5156
CHEMBL514499	5156
CHEMBL518968	5156
CHEMBL521806	5156
CHEMBL581096	5156
CHEMBL588025	5156
CHEMBL63728	5156
CHEMBL66004	5156
CHEMBL66292	5156
CHEMBL67241	5156
CHEMBL1789961	1956
CHEMBL1789962	1956
CHEMBL188257	1956
CHEMBL1888586	1956
CHEMBL189148	1956
CHEMBL189459	1956
CHEMBL1895450	1956
CHEMBL1909352	1956
CHEMBL1909355	1956
CHEMBL1909356	1956
CHEMBL1909357	1956
CHEMBL1909379	1956
CHEMBL1909380	1956
CHEMBL1909383	1956
CHEMBL1909385	1956
CHEMBL1909386	1956
CHEMBL1909387	1956
CHEMBL1909388	1956
CHEMBL1909389	1956
CHEMBL1909390	1956
CHEMBL1909391	1956
CHEMBL1909392	1956
CHEMBL1909393	1956
CHEMBL1909394	1956
CHEMBL1909395	1956
CHEMBL1909404	1956
CHEMBL1909408	1956
CHEMBL1909409	1956
CHEMBL1909410	1956
CHEMBL1909411	1956
CHEMBL1909415	1956
CHEMBL1956068	1956
CHEMBL205765	1956
CHEMBL205798	1956
CHEMBL205966	1956
CHEMBL206010	1956
CHEMBL207247	1956
CHEMBL207410	1956
CHEMBL212250	1956
CHEMBL215814	1956
CHEMBL215993	1956
CHEMBL237347	1956
CHEMBL251549	1956
CHEMBL30432	1956
CHEMBL306865	1956
CHEMBL318892	1956
CHEMBL361237	1956
CHEMBL362155	1956
CHEMBL365297	1956
CHEMBL372474	1956
CHEMBL373751	1956
CHEMBL379093	1956
CHEMBL381604	1956
CHEMBL384407	1956
CHEMBL434729	1956
CHEMBL450071	1956
CHEMBL456252	1956
CHEMBL458865	1956
CHEMBL463931	1956
CHEMBL466412	1956
CHEMBL475599	1956
CHEMBL475761	1956
CHEMBL476259	1956
CHEMBL477069	1956
CHEMBL485745	1956
CHEMBL506414	1956
CHEMBL507329	1956
CHEMBL511765	1956
CHEMBL512076	1956
CHEMBL513897	1956
CHEMBL514938	1956
CHEMBL517123	1956
CHEMBL517907	1956
CHEMBL529066	1956
CHEMBL531804	1956
CHEMBL581096	1956
CHEMBL66292	1956
CHEMBL67241	1956
CHEMBL103115	5979
CHEMBL1516890	5979
CHEMBL175321	5979
CHEMBL1789961	5979
CHEMBL1789963	5979
CHEMBL179311	5979
CHEMBL1794055	5979
CHEMBL1794056	5979
CHEMBL1794057	5979
CHEMBL1794058	5979
CHEMBL179465	5979
CHEMBL188257	5979
CHEMBL188381	5979
CHEMBL189353	5979
CHEMBL189459	5979
CHEMBL1909349	5979
CHEMBL1909357	5979
CHEMBL1909358	5979
CHEMBL1909359	5979
CHEMBL1909360	5979
CHEMBL1909361	5979
CHEMBL1909364	5979
CHEMBL1909365	5979
CHEMBL1909366	5979
CHEMBL1909368	5979
CHEMBL1909369	5979
CHEMBL1909370	5979
CHEMBL1909372	5979
CHEMBL1909374	5979
CHEMBL1909381	5979
CHEMBL1909383	5979
CHEMBL1909396	5979
CHEMBL1909412	5979
CHEMBL1909413	5979
CHEMBL1956068	5979
CHEMBL222419	5979
CHEMBL237347	5979
CHEMBL241517	5979
CHEMBL243907	5979
CHEMBL247228	5979
CHEMBL251549	5979
CHEMBL269827	5979
CHEMBL269883	5979
CHEMBL270544	5979
CHEMBL271595	5979
CHEMBL272026	5979
CHEMBL272028	5979
CHEMBL272165	5979
CHEMBL272414	5979
CHEMBL273564	5979
CHEMBL306865	5979
CHEMBL365297	5979
CHEMBL372474	5979
CHEMBL373751	5979
CHEMBL396107	5979
CHEMBL405042	5979
CHEMBL409892	5979
CHEMBL410072	5979
CHEMBL434729	5979
CHEMBL441702	5979
CHEMBL468963	5979
CHEMBL473420	5979
CHEMBL476259	5979
CHEMBL479079	5979
CHEMBL480382	5979
CHEMBL513897	5979
CHEMBL514162	5979
CHEMBL514499	5979
CHEMBL520037	5979
CHEMBL521806	5979
CHEMBL581096	5979
CHEMBL588025	5979
CHEMBL63728	5979
CHEMBL66004	5979
CHEMBL67241	5979
CHEMBL1909352	1969
CHEMBL1909365	1969
CHEMBL1909368	1969
CHEMBL1909369	1969
CHEMBL1909370	1969
CHEMBL1909396	1969
CHEMBL230911	1969
CHEMBL237347	1969
CHEMBL241517	1969
CHEMBL243907	1969
CHEMBL247228	1969
CHEMBL251549	1969
CHEMBL273564	1969
CHEMBL374060	1969
CHEMBL479079	1969
CHEMBL581096	1969
CHEMBL588025	1969
CHEMBL1789961	7525
CHEMBL179311	7525
CHEMBL179465	7525
CHEMBL185939	7525
CHEMBL186213	7525
CHEMBL188257	7525
CHEMBL188381	7525
CHEMBL189148	7525
CHEMBL189459	7525
CHEMBL1909358	7525
CHEMBL1909359	7525
CHEMBL1909380	7525
CHEMBL1909381	7525
CHEMBL1909383	7525
CHEMBL1909396	7525
CHEMBL191705	7525
CHEMBL206010	7525
CHEMBL237347	7525
CHEMBL241517	7525
CHEMBL251549	7525
CHEMBL275473	7525
CHEMBL306865	7525
CHEMBL362155	7525
CHEMBL365297	7525
CHEMBL372474	7525
CHEMBL427159	7525
CHEMBL434729	7525
CHEMBL441702	7525
CHEMBL468963	7525
CHEMBL475761	7525
CHEMBL479079	7525
CHEMBL581096	7525
CHEMBL63728	7525
CHEMBL66004	7525
CHEMBL66292	7525
CHEMBL67241	7525
CHEMBL1794055	5563
CHEMBL1909349	5563
CHEMBL1956068	5563
CHEMBL272028	5563
CHEMBL409892	5563
CHEMBL1794052	5292
CHEMBL1794068	5292
CHEMBL1794069	5292
CHEMBL1794070	5292
CHEMBL185962	5292
CHEMBL188268	5292
CHEMBL189231	5292
CHEMBL1895450	5292
CHEMBL1909343	5292
CHEMBL1909384	5292
CHEMBL1956068	5292
CHEMBL260417	5292
CHEMBL272028	5292
CHEMBL456252	5292
CHEMBL463931	5292
CHEMBL468963	5292
CHEMBL477069	5292
CHEMBL506153	5292
CHEMBL156263	3718
CHEMBL160333	3718
CHEMBL1789963	3718
CHEMBL1794055	3718
CHEMBL218720	3718
CHEMBL260417	3718
CHEMBL270544	3718
CHEMBL271595	3718
CHEMBL359999	3718
CHEMBL373751	3718
CHEMBL409892	3718
CHEMBL1516890	9212
CHEMBL175321	9212
CHEMBL176857	9212
CHEMBL1789961	9212
CHEMBL1794055	9212
CHEMBL1794060	9212
CHEMBL187081	9212
CHEMBL1882194	9212
CHEMBL188381	9212
CHEMBL189353	9212
CHEMBL1909359	9212
CHEMBL1909360	9212
CHEMBL1909361	9212
CHEMBL1909362	9212
CHEMBL1956068	9212
CHEMBL206010	9212
CHEMBL247228	9212
CHEMBL251549	9212
CHEMBL271595	9212
CHEMBL273564	9212
CHEMBL359999	9212
CHEMBL361894	9212
CHEMBL373751	9212
CHEMBL409892	9212
CHEMBL468963	9212
CHEMBL473420	9212
CHEMBL475761	9212
CHEMBL495696	9212
CHEMBL588025	9212
CHEMBL1789961	640
CHEMBL179311	640
CHEMBL1794055	640
CHEMBL179465	640
CHEMBL188381	640
CHEMBL189353	640
CHEMBL1909358	640
CHEMBL1909359	640
CHEMBL1909380	640
CHEMBL1909381	640
CHEMBL1909383	640
CHEMBL206010	640
CHEMBL237347	640
CHEMBL251549	640
CHEMBL306865	640
CHEMBL365297	640
CHEMBL372474	640
CHEMBL373751	640
CHEMBL409892	640
CHEMBL434729	640
CHEMBL441702	640
CHEMBL479079	640
CHEMBL521806	640
CHEMBL581096	640
CHEMBL66004	640
CHEMBL67241	640
CHEMBL1789963	1859
CHEMBL1794050	1859
CHEMBL1794052	1859
CHEMBL1794055	1859
CHEMBL185962	1859
CHEMBL187081	1859
CHEMBL188048	1859
CHEMBL1882194	1859
CHEMBL189231	1859
CHEMBL1909343	1859
CHEMBL1909345	1859
CHEMBL1909347	1859
CHEMBL1909383	1859
CHEMBL206010	1859
CHEMBL2062289	1859
CHEMBL260417	1859
CHEMBL269827	1859
CHEMBL269883	1859
CHEMBL271595	1859
CHEMBL306865	1859
CHEMBL359963	1859
CHEMBL359999	1859
CHEMBL361894	1859
CHEMBL365248	1859
CHEMBL409892	1859
CHEMBL446024	1859
CHEMBL458865	1859
CHEMBL468963	1859
CHEMBL476259	1859
CHEMBL477069	1859
CHEMBL495696	1859
CHEMBL506153	1859
CHEMBL513330	1859
CHEMBL513897	1859
CHEMBL66292	1859
CHEMBL1794055	6446
CHEMBL1956068	6446
CHEMBL409892	6446
CHEMBL66004	6446
CHEMBL103115	6197
CHEMBL1794055	6197
CHEMBL1794064	6197
CHEMBL1794068	6197
CHEMBL185962	6197
CHEMBL188268	6197
CHEMBL189231	6197
CHEMBL1909349	6197
CHEMBL1909363	6197
CHEMBL1909384	6197
CHEMBL1956068	6197
CHEMBL220465	6197
CHEMBL427058	6197
CHEMBL458865	6197
CHEMBL463931	6197
CHEMBL476259	6197
CHEMBL506153	6197
CHEMBL458865	5261
CHEMBL476259	5261
CHEMBL477069	5261
CHEMBL365297	53944
CHEMBL468963	53944
CHEMBL476259	53944
CHEMBL477069	53944
CHEMBL513897	53944
CHEMBL1096290	208
CHEMBL1096626	208
CHEMBL1096634	208
CHEMBL1794065	208
CHEMBL1794066	208
CHEMBL1909349	208
CHEMBL1909350	208
CHEMBL103115	1021
CHEMBL1794055	1021
CHEMBL1794056	1021
CHEMBL1794057	1021
CHEMBL1794058	1021
CHEMBL1794059	1021
CHEMBL1794061	1021
CHEMBL187081	1021
CHEMBL1882194	1021
CHEMBL1909343	1021
CHEMBL1909347	1021
CHEMBL1909351	1021
CHEMBL1909383	1021
CHEMBL1909399	1021
CHEMBL206010	1021
CHEMBL2062290	1021
CHEMBL260417	1021
CHEMBL261129	1021
CHEMBL269827	1021
CHEMBL269883	1021
CHEMBL270054	1021
CHEMBL270544	1021
CHEMBL271595	1021
CHEMBL272026	1021
CHEMBL272028	1021
CHEMBL272165	1021
CHEMBL306865	1021
CHEMBL359999	1021
CHEMBL361894	1021
CHEMBL405042	1021
CHEMBL409892	1021
CHEMBL410072	1021
CHEMBL468963	1021
CHEMBL486124	1021
CHEMBL495696	1021
CHEMBL1956068	11200
CHEMBL450071	11200
CHEMBL458865	11200
CHEMBL476259	11200
CHEMBL477069	11200
CHEMBL511765	11200
CHEMBL513897	11200
CHEMBL365297	1455
CHEMBL468963	1455
CHEMBL476259	1455
CHEMBL477069	1455
CHEMBL1794055	6195
CHEMBL1794064	6195
CHEMBL185962	6195
CHEMBL188268	6195
CHEMBL189231	6195
CHEMBL1909349	6195
CHEMBL1909363	6195
CHEMBL1909384	6195
CHEMBL1909396	6195
CHEMBL1956068	6195
CHEMBL220465	6195
CHEMBL365286	6195
CHEMBL427058	6195
CHEMBL458865	6195
CHEMBL463931	6195
CHEMBL476259	6195
CHEMBL477069	6195
CHEMBL506153	6195
CHEMBL513897	6195
